protein_id,length,n_windows,last_window_start,residues_lost_by_truncation,source
XP_059590008.1,1581,3,559,559,proteome
XP_059590578.1,1581,3,559,559,proteome
XP_010653449.1,1579,3,557,557,proteome
XP_010653450.1,1577,3,555,555,proteome
XP_019082048.1,1572,3,550,550,proteome
XP_059589889.1,1572,3,550,550,proteome
XP_059599133.1,1571,3,549,549,proteome
XP_010653767.1,1567,3,545,545,proteome
XP_010647669.1,1566,3,544,544,proteome
XP_059595392.1,1566,3,544,544,proteome
XP_010646588.1,1564,3,542,542,proteome
XP_059595321.1,1564,3,542,542,proteome
XP_059598275.1,1562,3,540,540,proteome
XP_059596034.1,1561,3,539,539,proteome
XP_019077177.1,1560,3,538,538,proteome
XP_019077794.1,1560,3,538,538,proteome
XP_059599212.1,1560,3,538,538,proteome
XP_010652806.1,1559,3,537,537,proteome
XP_010653739.1,1558,3,536,536,proteome
XP_002277304.1,1557,3,535,535,proteome
XP_010654001.1,1556,3,534,534,proteome
XP_010665208.2,1556,3,534,534,proteome
XP_059590010.1,1556,3,534,534,proteome
XP_059590012.1,1556,3,534,534,proteome
XP_059590196.1,1555,3,533,533,proteome
XP_059598308.1,1554,3,532,532,proteome
XP_019080156.2,1553,3,531,531,proteome
XP_002265477.1,1552,3,530,530,proteome
XP_010653166.1,1552,3,530,530,proteome
XP_019077239.1,1552,3,530,530,proteome
XP_010659137.1,1551,3,529,529,proteome
XP_010659138.1,1551,3,529,529,proteome
XP_010659140.1,1551,3,529,529,proteome
XP_010659143.1,1551,3,529,529,proteome
XP_010659146.1,1551,3,529,529,proteome
XP_010659147.1,1551,3,529,529,proteome
XP_010659148.1,1551,3,529,529,proteome
XP_010659149.1,1551,3,529,529,proteome
XP_019079729.1,1551,3,529,529,proteome
XP_019079730.1,1551,3,529,529,proteome
XP_019079731.1,1551,3,529,529,proteome
XP_059598117.1,1551,3,529,529,proteome
XP_059598118.1,1551,3,529,529,proteome
XP_059598119.1,1551,3,529,529,proteome
XP_059598120.1,1551,3,529,529,proteome
XP_059598121.1,1551,3,529,529,proteome
XP_059598122.1,1551,3,529,529,proteome
XP_002267200.1,1549,3,527,527,proteome
XP_002267284.3,1549,3,527,527,proteome
XP_059595118.1,1546,3,524,524,proteome
XP_010656252.1,1545,3,523,523,proteome
XP_019080606.1,1541,3,519,519,proteome
XP_059598277.1,1541,3,519,519,proteome
XP_059598279.1,1541,3,519,519,proteome
XP_059598284.1,1541,3,519,519,proteome
XP_010665205.2,1540,3,518,518,proteome
XP_059593267.1,1540,3,518,518,proteome
XP_010663302.1,1538,3,516,516,proteome
XP_059597350.1,1537,3,515,515,proteome
XP_010660241.2,1536,3,514,514,proteome
XP_010658391.1,1533,2,511,511,proteome
XP_010652424.1,1532,2,510,510,proteome
XP_010654510.1,1530,2,508,508,proteome
XP_010654511.1,1530,2,508,508,proteome
XP_010660140.1,1530,2,508,508,proteome
XP_010661252.1,1530,2,508,508,proteome
XP_059598498.1,1530,2,508,508,proteome
XP_010656156.1,1529,2,507,507,proteome
XP_010661138.1,1529,2,507,507,proteome
XP_019071775.2,1529,2,507,507,proteome
XP_059597610.1,1529,2,507,507,proteome
XP_059599283.1,1524,2,502,502,proteome
XP_002275993.2,1523,2,501,501,proteome
XP_010656253.1,1523,2,501,501,proteome
XP_019075598.1,1523,2,501,501,proteome
XP_002281615.2,1522,2,500,500,proteome
XP_010649078.1,1522,2,500,500,proteome
XP_010657052.1,1522,2,500,500,proteome
XP_010665209.1,1519,2,497,497,proteome
XP_059592653.1,1518,2,496,496,proteome
XP_002269759.2,1517,2,495,495,proteome
XP_010649212.1,1517,2,495,495,proteome
XP_019080959.2,1517,2,495,495,proteome
XP_059598292.1,1517,2,495,495,proteome
XP_059598293.1,1517,2,495,495,proteome
XP_059598294.1,1515,2,493,493,proteome
XP_010645657.2,1514,2,492,492,proteome
XP_010645658.2,1514,2,492,492,proteome
XP_010655393.1,1514,2,492,492,proteome
XP_010658412.1,1514,2,492,492,proteome
XP_059597751.1,1514,2,492,492,proteome
XP_059597752.1,1514,2,492,492,proteome
XP_059597753.1,1514,2,492,492,proteome
XP_059597754.1,1514,2,492,492,proteome
XP_002275112.1,1513,2,491,491,proteome
XP_010650198.2,1513,2,491,491,proteome
XP_010653935.3,1513,2,491,491,proteome
XP_002268099.2,1512,2,490,490,proteome
XP_002285579.2,1512,2,490,490,proteome
XP_010657085.1,1511,2,489,489,proteome
XP_059592797.1,1511,2,489,489,proteome
XP_010655458.1,1510,2,488,488,proteome
XP_010661444.1,1510,2,488,488,proteome
XP_002265012.1,1509,2,487,487,proteome
XP_010652180.1,1509,2,487,487,proteome
XP_019076666.1,1509,2,487,487,proteome
XP_059593861.1,1509,2,487,487,proteome
XP_059591028.1,1508,2,486,486,proteome
XP_059595684.1,1508,2,486,486,proteome
XP_059592931.1,1507,2,485,485,proteome
XP_010653740.1,1506,2,484,484,proteome
XP_010660170.1,1506,2,484,484,proteome
XP_010660171.1,1506,2,484,484,proteome
XP_010660172.1,1505,2,483,483,proteome
XP_059599213.1,1505,2,483,483,proteome
XP_010648225.1,1504,2,482,482,proteome
XP_059594765.1,1504,2,482,482,proteome
XP_019071980.1,1500,2,478,478,proteome
XP_059597082.1,1500,2,478,478,proteome
XP_059591037.1,1499,2,477,477,proteome
XP_002271822.3,1498,2,476,476,proteome
XP_010659498.1,1498,2,476,476,proteome
XP_010659502.1,1498,2,476,476,proteome
XP_019079863.1,1498,2,476,476,proteome
XP_019079864.1,1498,2,476,476,proteome
XP_059597791.1,1498,2,476,476,proteome
XP_059597792.1,1498,2,476,476,proteome
XP_002281257.2,1496,2,474,474,proteome
XP_002279863.2,1494,2,472,472,proteome
XP_003634755.2,1494,2,472,472,proteome
XP_010648472.1,1494,2,472,472,proteome
XP_019072649.2,1494,2,472,472,proteome
XP_059591428.1,1494,2,472,472,proteome
XP_010654625.2,1493,2,471,471,proteome
XP_019072324.1,1493,2,471,471,proteome
XP_010658731.1,1491,2,469,469,proteome
XP_059590825.1,1491,2,469,469,proteome
XP_059590826.1,1491,2,469,469,proteome
XP_059590827.1,1491,2,469,469,proteome
XP_059595685.1,1490,2,468,468,proteome
XP_059598091.1,1490,2,468,468,proteome
XP_059598092.1,1490,2,468,468,proteome
XP_059598093.1,1490,2,468,468,proteome
XP_059598094.1,1490,2,468,468,proteome
XP_059598095.1,1490,2,468,468,proteome
XP_059598096.1,1490,2,468,468,proteome
XP_059598097.1,1490,2,468,468,proteome
XP_059598098.1,1490,2,468,468,proteome
XP_059598099.1,1490,2,468,468,proteome
XP_059598100.1,1490,2,468,468,proteome
XP_002274267.1,1489,2,467,467,proteome
XP_002280231.2,1489,2,467,467,proteome
XP_059590624.1,1488,2,466,466,proteome
XP_010655394.1,1487,2,465,465,proteome
XP_059595122.1,1486,2,464,464,proteome
XP_002265605.2,1485,2,463,463,proteome
XP_059595807.1,1484,2,462,462,proteome
XP_002266842.2,1483,2,461,461,proteome
XP_010663573.1,1482,2,460,460,proteome
XP_010663576.1,1481,2,459,459,proteome
XP_059598957.1,1481,2,459,459,proteome
NP_001290005.1,1480,2,458,458,proteome
XP_010658728.1,1480,2,458,458,proteome
XP_010662590.1,1480,2,458,458,proteome
XP_019081350.1,1480,2,458,458,proteome
XP_019081351.1,1480,2,458,458,proteome
XP_059599288.1,1480,2,458,458,proteome
XP_059599289.1,1480,2,458,458,proteome
XP_059599290.1,1480,2,458,458,proteome
XP_059599291.1,1480,2,458,458,proteome
XP_002271866.1,1479,2,457,457,proteome
XP_010658730.1,1479,2,457,457,proteome
XP_010654512.1,1478,2,456,456,proteome
XP_010662151.1,1478,2,456,456,proteome
XP_010656604.1,1474,2,452,452,proteome
XP_059595686.1,1474,2,452,452,proteome
XP_010645860.1,1473,2,451,451,proteome
XP_010645861.1,1473,2,451,451,proteome
XP_010651917.2,1473,2,451,451,proteome
XP_002282918.2,1472,2,450,450,proteome
XP_010661447.1,1472,2,450,450,proteome
XP_010651715.1,1471,2,449,449,proteome
XP_059595691.1,1471,2,449,449,proteome
XP_059599214.1,1471,2,449,449,proteome
XP_002270485.1,1470,2,448,448,proteome
XP_010663244.1,1470,2,448,448,proteome
XP_002276212.2,1469,2,447,447,proteome
XP_059595687.1,1469,2,447,447,proteome
XP_010649214.1,1468,2,446,446,proteome
XP_010665099.1,1468,2,446,446,proteome
XP_010664265.1,1467,2,445,445,proteome
XP_002267274.1,1465,2,443,443,proteome
XP_002276236.2,1465,2,443,443,proteome
XP_010651639.1,1465,2,443,443,proteome
XP_010654583.1,1464,2,442,442,proteome
XP_010658001.1,1464,2,442,442,proteome
XP_010651641.1,1463,2,441,441,proteome
XP_010664266.1,1463,2,441,441,proteome
XP_002266601.1,1462,2,440,440,proteome
XP_010661907.1,1462,2,440,440,proteome
XP_019071905.1,1462,2,440,440,proteome
XP_010649215.1,1461,2,439,439,proteome
XP_010644690.1,1460,2,438,438,proteome
XP_010644691.1,1460,2,438,438,proteome
XP_010644692.1,1460,2,438,438,proteome
XP_010644693.1,1460,2,438,438,proteome
XP_010649216.1,1460,2,438,438,proteome
XP_010654551.1,1460,2,438,438,proteome
XP_010661365.1,1460,2,438,438,proteome
XP_059591649.1,1460,2,438,438,proteome
XP_010654718.1,1459,2,437,437,proteome
XP_059595507.1,1459,2,437,437,proteome
XP_002263889.1,1458,2,436,436,proteome
XP_002266275.1,1458,2,436,436,proteome
XP_010661369.1,1458,2,436,436,proteome
XP_010654549.1,1456,2,434,434,proteome
XP_019072648.1,1456,2,434,434,proteome
XP_059597445.1,1456,2,434,434,proteome
XP_010649121.1,1455,2,433,433,proteome
XP_010659506.1,1455,2,433,433,proteome
XP_010659507.1,1455,2,433,433,proteome
XP_010659508.1,1455,2,433,433,proteome
XP_010659509.1,1455,2,433,433,proteome
XP_010659510.1,1455,2,433,433,proteome
XP_010663582.1,1455,2,433,433,proteome
XP_019079865.1,1455,2,433,433,proteome
XP_019079866.1,1455,2,433,433,proteome
XP_019079867.1,1455,2,433,433,proteome
XP_019079868.1,1455,2,433,433,proteome
XP_019079871.1,1455,2,433,433,proteome
XP_059597793.1,1455,2,433,433,proteome
XP_010651721.1,1454,2,432,432,proteome
XP_010654715.1,1454,2,432,432,proteome
XP_010654716.1,1454,2,432,432,proteome
XP_010654717.1,1454,2,432,432,proteome
XP_059590253.1,1454,2,432,432,proteome
XP_059590259.1,1454,2,432,432,proteome
XP_059595510.1,1454,2,432,432,proteome
XP_002267191.2,1453,2,431,431,proteome
XP_019079883.1,1452,2,430,430,proteome
XP_019079884.1,1452,2,430,430,proteome
XP_059595506.1,1452,2,430,430,proteome
XP_059596240.1,1452,2,430,430,proteome
XP_010652829.1,1451,2,429,429,proteome
XP_010652836.1,1451,2,429,429,proteome
XP_010652842.1,1451,2,429,429,proteome
XP_010654053.1,1451,2,429,429,proteome
NP_001288053.1,1450,2,428,428,proteome
XP_010652846.1,1450,2,428,428,proteome
XP_010664218.1,1450,2,428,428,proteome
XP_059596338.1,1450,2,428,428,proteome
XP_059596339.1,1450,2,428,428,proteome
XP_002266168.2,1449,2,427,427,proteome
XP_019081674.1,1449,2,427,427,proteome
XP_019081675.1,1449,2,427,427,proteome
XP_002272836.3,1448,2,426,426,proteome
XP_010663589.1,1447,2,425,425,proteome
XP_059597974.1,1447,2,425,425,proteome
XP_010660378.1,1446,2,424,424,proteome
XP_010664076.1,1446,2,424,424,proteome
XP_059590261.1,1446,2,424,424,proteome
XP_059593054.1,1446,2,424,424,proteome
XP_010652769.1,1445,2,423,423,proteome
XP_010652850.1,1445,2,423,423,proteome
XP_010659324.1,1445,2,423,423,proteome
XP_059591487.1,1445,2,423,423,proteome
XP_059591488.1,1445,2,423,423,proteome
XP_059591489.1,1445,2,423,423,proteome
XP_059591490.1,1445,2,423,423,proteome
XP_059591491.1,1445,2,423,423,proteome
XP_059591492.1,1445,2,423,423,proteome
XP_059591493.1,1445,2,423,423,proteome
XP_059591494.1,1445,2,423,423,proteome
XP_059591495.1,1445,2,423,423,proteome
XP_059591496.1,1445,2,423,423,proteome
XP_059591497.1,1445,2,423,423,proteome
XP_059591499.1,1445,2,423,423,proteome
XP_059591500.1,1445,2,423,423,proteome
XP_059591501.1,1445,2,423,423,proteome
XP_059591502.1,1445,2,423,423,proteome
XP_059591503.1,1445,2,423,423,proteome
XP_059591504.1,1445,2,423,423,proteome
XP_059591505.1,1445,2,423,423,proteome
XP_059591506.1,1445,2,423,423,proteome
XP_059591507.1,1445,2,423,423,proteome
XP_059591508.1,1445,2,423,423,proteome
XP_059591509.1,1445,2,423,423,proteome
XP_059591510.1,1445,2,423,423,proteome
XP_059591511.1,1445,2,423,423,proteome
XP_059591512.1,1445,2,423,423,proteome
XP_059591513.1,1445,2,423,423,proteome
XP_059599368.1,1445,2,423,423,proteome
XP_002283071.1,1444,2,422,422,proteome
XP_059596342.1,1444,2,422,422,proteome
XP_002268371.1,1442,2,420,420,proteome
XP_010648307.1,1442,2,420,420,proteome
XP_010648606.1,1442,2,420,420,proteome
XP_059590470.1,1442,2,420,420,proteome
XP_059599304.1,1442,2,420,420,proteome
XP_010651976.1,1441,2,419,419,proteome
XP_010651977.1,1441,2,419,419,proteome
XP_010656157.1,1441,2,419,419,proteome
XP_002265367.1,1440,2,418,418,proteome
XP_010649677.3,1440,2,418,418,proteome
XP_010651979.1,1440,2,418,418,proteome
XP_010663010.2,1440,2,418,418,proteome
XP_059594326.1,1440,2,418,418,proteome
XP_059594327.1,1440,2,418,418,proteome
XP_059594328.1,1440,2,418,418,proteome
XP_059594329.1,1440,2,418,418,proteome
XP_059594330.1,1440,2,418,418,proteome
XP_059594331.1,1440,2,418,418,proteome
XP_059594332.1,1440,2,418,418,proteome
XP_059594333.1,1440,2,418,418,proteome
XP_059594334.1,1440,2,418,418,proteome
XP_059594335.1,1440,2,418,418,proteome
XP_059594336.1,1440,2,418,418,proteome
XP_010648308.1,1439,2,417,417,proteome
XP_010652451.1,1439,2,417,417,proteome
XP_010654624.1,1438,2,416,416,proteome
XP_019079960.1,1437,2,415,415,proteome
XP_059597263.1,1437,2,415,415,proteome
XP_059597264.1,1437,2,415,415,proteome
XP_059597484.1,1437,2,415,415,proteome
XP_059597906.1,1437,2,415,415,proteome
XP_059597907.1,1437,2,415,415,proteome
XP_059597908.1,1437,2,415,415,proteome
XP_059597909.1,1437,2,415,415,proteome
XP_059597910.1,1437,2,415,415,proteome
XP_059597911.1,1437,2,415,415,proteome
XP_059597912.1,1437,2,415,415,proteome
XP_059597913.1,1437,2,415,415,proteome
XP_059597914.1,1437,2,415,415,proteome
XP_059597915.1,1437,2,415,415,proteome
XP_059597916.1,1437,2,415,415,proteome
XP_059597917.1,1437,2,415,415,proteome
XP_059597918.1,1437,2,415,415,proteome
XP_059597919.1,1437,2,415,415,proteome
XP_059597920.1,1437,2,415,415,proteome
XP_059597921.1,1437,2,415,415,proteome
XP_059597922.1,1437,2,415,415,proteome
XP_059597923.1,1437,2,415,415,proteome
XP_059597924.1,1437,2,415,415,proteome
XP_059597925.1,1437,2,415,415,proteome
XP_059597926.1,1437,2,415,415,proteome
XP_059597927.1,1437,2,415,415,proteome
XP_059597928.1,1437,2,415,415,proteome
XP_059597930.1,1437,2,415,415,proteome
XP_059597931.1,1437,2,415,415,proteome
XP_059597932.1,1437,2,415,415,proteome
XP_059597933.1,1437,2,415,415,proteome
XP_059597934.1,1437,2,415,415,proteome
XP_059597935.1,1437,2,415,415,proteome
XP_059597936.1,1437,2,415,415,proteome
XP_059597937.1,1437,2,415,415,proteome
XP_059597938.1,1437,2,415,415,proteome
XP_059597939.1,1437,2,415,415,proteome
XP_059597940.1,1437,2,415,415,proteome
XP_059597941.1,1437,2,415,415,proteome
XP_059597942.1,1437,2,415,415,proteome
XP_059597943.1,1437,2,415,415,proteome
XP_059597944.1,1437,2,415,415,proteome
XP_059597946.1,1437,2,415,415,proteome
XP_059597947.1,1437,2,415,415,proteome
XP_003633511.1,1436,2,414,414,proteome
XP_010648604.1,1436,2,414,414,proteome
XP_010660084.1,1436,2,414,414,proteome
XP_019079927.1,1436,2,414,414,proteome
XP_059597485.1,1436,2,414,414,proteome
XP_059597486.1,1436,2,414,414,proteome
XP_059597487.1,1436,2,414,414,proteome
XP_059597488.1,1436,2,414,414,proteome
XP_059597489.1,1436,2,414,414,proteome
XP_059597490.1,1436,2,414,414,proteome
XP_059597492.1,1436,2,414,414,proteome
XP_059597493.1,1436,2,414,414,proteome
XP_059597494.1,1436,2,414,414,proteome
XP_059597495.1,1436,2,414,414,proteome
XP_059597496.1,1436,2,414,414,proteome
XP_059597497.1,1436,2,414,414,proteome
XP_059597498.1,1436,2,414,414,proteome
XP_019082049.1,1435,2,413,413,proteome
XP_002263027.4,1434,2,412,412,proteome
XP_010651850.1,1434,2,412,412,proteome
XP_010651856.1,1434,2,412,412,proteome
XP_019080087.1,1434,2,412,412,proteome
XP_010664219.1,1433,2,411,411,proteome
XP_059590266.1,1433,2,411,411,proteome
XP_059596846.1,1433,2,411,411,proteome
XP_010649895.1,1432,2,410,410,proteome
XP_010649896.1,1432,2,410,410,proteome
XP_010649897.1,1432,2,410,410,proteome
XP_010659310.1,1432,2,410,410,proteome
XP_010665031.1,1432,2,410,410,proteome
XP_019079785.1,1432,2,410,410,proteome
XP_059597595.1,1432,2,410,410,proteome
XP_059597596.1,1432,2,410,410,proteome
XP_059597597.1,1432,2,410,410,proteome
XP_059597598.1,1432,2,410,410,proteome
XP_059597599.1,1432,2,410,410,proteome
XP_059597600.1,1432,2,410,410,proteome
XP_059597601.1,1432,2,410,410,proteome
XP_059597602.1,1432,2,410,410,proteome
XP_059597603.1,1432,2,410,410,proteome
XP_010648195.2,1430,2,408,408,proteome
XP_010665035.1,1430,2,408,408,proteome
XP_010665446.1,1430,2,408,408,proteome
XP_019071921.1,1430,2,408,408,proteome
XP_002274375.1,1427,2,405,405,proteome
XP_019080014.1,1426,2,404,404,proteome
XP_019080015.1,1426,2,404,404,proteome
XP_019080018.1,1426,2,404,404,proteome
XP_019080019.1,1426,2,404,404,proteome
XP_059597620.1,1426,2,404,404,proteome
XP_059597621.1,1426,2,404,404,proteome
XP_059597622.1,1426,2,404,404,proteome
XP_002277322.2,1425,2,403,403,proteome
XP_010656540.1,1425,2,403,403,proteome
XP_019079491.2,1425,2,403,403,proteome
XP_059596157.1,1425,2,403,403,proteome
XP_059597024.1,1425,2,403,403,proteome
XP_059597025.1,1425,2,403,403,proteome
XP_059597026.1,1425,2,403,403,proteome
XP_059597027.1,1425,2,403,403,proteome
XP_059597028.1,1425,2,403,403,proteome
XP_059597029.1,1425,2,403,403,proteome
XP_059597030.1,1425,2,403,403,proteome
XP_059597031.1,1425,2,403,403,proteome
XP_059597032.1,1425,2,403,403,proteome
XP_059597033.1,1425,2,403,403,proteome
XP_059597034.1,1425,2,403,403,proteome
XP_059597035.1,1425,2,403,403,proteome
XP_059597036.1,1425,2,403,403,proteome
XP_059597037.1,1425,2,403,403,proteome
XP_059597038.1,1425,2,403,403,proteome
XP_002270668.2,1424,2,402,402,proteome
XP_010654721.1,1424,2,402,402,proteome
XP_010654722.1,1424,2,402,402,proteome
XP_010658933.1,1424,2,402,402,proteome
XP_010661909.1,1424,2,402,402,proteome
XP_019077178.1,1424,2,402,402,proteome
XP_019080158.1,1424,2,402,402,proteome
XP_019080159.1,1424,2,402,402,proteome
XP_019080160.1,1424,2,402,402,proteome
XP_019080162.1,1424,2,402,402,proteome
XP_019080164.1,1424,2,402,402,proteome
XP_019080165.1,1424,2,402,402,proteome
XP_019080166.1,1424,2,402,402,proteome
XP_059595505.1,1424,2,402,402,proteome
XP_059595508.1,1424,2,402,402,proteome
XP_059597552.1,1424,2,402,402,proteome
XP_059597553.1,1424,2,402,402,proteome
XP_010646525.2,1423,2,401,401,proteome
XP_010655459.1,1422,2,400,400,proteome
XP_019075289.1,1422,2,400,400,proteome
XP_002281842.1,1421,2,399,399,proteome
XP_002284885.1,1421,2,399,399,proteome
XP_010649581.1,1421,2,399,399,proteome
XP_010657498.1,1420,2,398,398,proteome
XP_010657499.1,1419,2,397,397,proteome
XP_019073214.1,1419,2,397,397,proteome
XP_059590268.1,1419,2,397,397,proteome
XP_002262753.1,1418,2,396,396,proteome
XP_059593414.1,1418,2,396,396,proteome
XP_059593684.1,1418,2,396,396,proteome
XP_010650907.1,1417,2,395,395,proteome
XP_059590817.1,1417,2,395,395,proteome
XP_059592932.1,1417,2,395,395,proteome
XP_010656385.1,1415,2,393,393,proteome
XP_019072704.1,1415,2,393,393,proteome
XP_010665199.1,1413,2,391,391,proteome
XP_019072453.1,1413,2,391,391,proteome
XP_019073139.2,1413,2,391,391,proteome
XP_010658537.1,1412,2,390,390,proteome
XP_010660188.1,1412,2,390,390,proteome
XP_010660189.1,1412,2,390,390,proteome
XP_059598588.1,1411,2,389,389,proteome
XP_059598589.1,1411,2,389,389,proteome
XP_002284223.2,1410,2,388,388,proteome
XP_059595270.1,1410,2,388,388,proteome
XP_002271999.1,1409,2,387,387,proteome
XP_010654397.1,1409,2,387,387,proteome
XP_010654398.1,1409,2,387,387,proteome
XP_019077779.1,1409,2,387,387,proteome
XP_019077780.1,1409,2,387,387,proteome
XP_059597335.1,1408,2,386,386,proteome
XP_010659468.1,1407,2,385,385,proteome
XP_010659470.1,1407,2,385,385,proteome
XP_010659471.1,1407,2,385,385,proteome
XP_010659475.1,1407,2,385,385,proteome
XP_019079736.1,1407,2,385,385,proteome
XP_019079738.1,1407,2,385,385,proteome
XP_019079739.1,1407,2,385,385,proteome
XP_019079742.1,1407,2,385,385,proteome
XP_019079743.1,1407,2,385,385,proteome
XP_019079744.1,1407,2,385,385,proteome
XP_019079745.1,1407,2,385,385,proteome
XP_019079746.1,1407,2,385,385,proteome
XP_059597762.1,1407,2,385,385,proteome
XP_059597763.1,1407,2,385,385,proteome
XP_059597764.1,1407,2,385,385,proteome
XP_059597765.1,1407,2,385,385,proteome
XP_059597766.1,1407,2,385,385,proteome
XP_059597767.1,1407,2,385,385,proteome
XP_059597768.1,1407,2,385,385,proteome
XP_010649218.1,1405,2,383,383,proteome
XP_010651064.1,1405,2,383,383,proteome
XP_010656541.1,1405,2,383,383,proteome
XP_019075958.1,1405,2,383,383,proteome
XP_059593429.1,1405,2,383,383,proteome
XP_010654827.1,1404,2,382,382,proteome
XP_010659100.1,1404,2,382,382,proteome
XP_010659101.1,1404,2,382,382,proteome
XP_010659102.1,1404,2,382,382,proteome
XP_010659103.1,1404,2,382,382,proteome
XP_010659105.1,1404,2,382,382,proteome
XP_010659106.1,1404,2,382,382,proteome
XP_010659107.1,1404,2,382,382,proteome
XP_010659108.1,1404,2,382,382,proteome
XP_010659109.1,1404,2,382,382,proteome
XP_010659110.1,1404,2,382,382,proteome
XP_010659112.1,1404,2,382,382,proteome
XP_010659113.1,1404,2,382,382,proteome
XP_010659114.1,1404,2,382,382,proteome
XP_010659115.1,1404,2,382,382,proteome
XP_019079970.1,1404,2,382,382,proteome
XP_019079972.1,1404,2,382,382,proteome
XP_019079973.1,1404,2,382,382,proteome
XP_019079974.1,1404,2,382,382,proteome
XP_059597471.1,1404,2,382,382,proteome
XP_059597472.1,1404,2,382,382,proteome
XP_059597473.1,1404,2,382,382,proteome
XP_059597474.1,1404,2,382,382,proteome
XP_059597475.1,1404,2,382,382,proteome
XP_010651980.1,1403,2,381,381,proteome
XP_010652304.1,1403,2,381,381,proteome
XP_010652305.1,1403,2,381,381,proteome
XP_019076707.1,1403,2,381,381,proteome
XP_059591266.1,1403,2,381,381,proteome
XP_059593922.1,1403,2,381,381,proteome
XP_059593923.1,1403,2,381,381,proteome
XP_010655902.1,1402,2,380,380,proteome
XP_059589788.1,1402,2,380,380,proteome
XP_059591267.1,1402,2,380,380,proteome
XP_059595393.1,1402,2,380,380,proteome
XP_002269575.1,1401,2,379,379,proteome
XP_059591430.1,1401,2,379,379,proteome
XP_059591431.1,1401,2,379,379,proteome
XP_059591551.1,1401,2,379,379,proteome
XP_010661318.1,1400,2,378,378,proteome
XP_019079791.1,1400,2,378,378,proteome
XP_019079796.1,1400,2,378,378,proteome
XP_019081245.1,1400,2,378,378,proteome
XP_059597604.1,1400,2,378,378,proteome
XP_019079062.1,1399,2,377,377,proteome
XP_019079065.1,1399,2,377,377,proteome
XP_019079069.1,1399,2,377,377,proteome
XP_019079070.1,1399,2,377,377,proteome
XP_019079091.2,1399,2,377,377,proteome
XP_059597020.1,1399,2,377,377,proteome
XP_059597021.1,1399,2,377,377,proteome
XP_059597022.1,1399,2,377,377,proteome
XP_059597023.1,1399,2,377,377,proteome
XP_010649898.1,1398,2,376,376,proteome
XP_010653852.1,1397,2,375,375,proteome
XP_019077720.1,1397,2,375,375,proteome
XP_019078624.1,1397,2,375,375,proteome
XP_010649614.1,1396,2,374,374,proteome
XP_019079747.1,1396,2,374,374,proteome
XP_059597770.1,1396,2,374,374,proteome
XP_059597771.1,1396,2,374,374,proteome
XP_059597772.1,1396,2,374,374,proteome
XP_059597773.1,1396,2,374,374,proteome
XP_059597774.1,1396,2,374,374,proteome
XP_059597775.1,1396,2,374,374,proteome
XP_059597776.1,1396,2,374,374,proteome
XP_059597777.1,1396,2,374,374,proteome
XP_059597778.1,1396,2,374,374,proteome
XP_059597779.1,1396,2,374,374,proteome
XP_059597780.1,1396,2,374,374,proteome
XP_002281791.2,1395,2,373,373,proteome
XP_010649615.1,1395,2,373,373,proteome
XP_059597781.1,1394,2,372,372,proteome
XP_059597782.1,1394,2,372,372,proteome
YP_567066.1,1394,2,372,372,proteome
XP_002267014.2,1393,2,371,371,proteome
XP_010665014.1,1393,2,371,371,proteome
XP_002284629.1,1392,2,370,370,proteome
XP_059596160.1,1391,2,369,369,proteome
XP_002281184.1,1390,2,368,368,proteome
XP_019073264.1,1390,2,368,368,proteome
XP_019073265.1,1390,2,368,368,proteome
XP_010663864.1,1389,2,367,367,proteome
XP_019072558.1,1389,2,367,367,proteome
XP_059597520.1,1389,2,367,367,proteome
XP_059597521.1,1389,2,367,367,proteome
XP_059597522.1,1389,2,367,367,proteome
XP_010664308.1,1387,2,365,365,proteome
XP_019072299.2,1387,2,365,365,proteome
XP_059590811.1,1387,2,365,365,proteome
XP_059597039.1,1387,2,365,365,proteome
XP_059597040.1,1387,2,365,365,proteome
XP_059597041.1,1387,2,365,365,proteome
XP_002276411.1,1386,2,364,364,proteome
XP_002276461.1,1386,2,364,364,proteome
XP_019080292.1,1386,2,364,364,proteome
XP_019073260.2,1385,2,363,363,proteome
XP_059597714.1,1385,2,363,363,proteome
XP_059597715.1,1385,2,363,363,proteome
XP_059597716.1,1385,2,363,363,proteome
XP_059597718.1,1385,2,363,363,proteome
XP_059597719.1,1385,2,363,363,proteome
XP_059597720.1,1385,2,363,363,proteome
XP_059597721.1,1385,2,363,363,proteome
XP_059597722.1,1385,2,363,363,proteome
XP_059597724.1,1385,2,363,363,proteome
XP_059597725.1,1385,2,363,363,proteome
XP_059597726.1,1385,2,363,363,proteome
XP_059597727.1,1385,2,363,363,proteome
XP_059597728.1,1385,2,363,363,proteome
XP_010651820.1,1384,2,362,362,proteome
XP_010651821.1,1383,2,361,361,proteome
XP_010652774.1,1383,2,361,361,proteome
XP_010664038.1,1383,2,361,361,proteome
XP_059593422.1,1383,2,361,361,proteome
XP_059596412.1,1383,2,361,361,proteome
XP_059597965.1,1383,2,361,361,proteome
XP_010661253.1,1382,2,360,360,proteome
XP_059596161.1,1382,2,360,360,proteome
XP_059598175.1,1382,2,360,360,proteome
NP_001268078.1,1381,2,359,359,proteome
XP_002267228.2,1381,2,359,359,proteome
XP_010651822.1,1381,2,359,359,proteome
XP_010652777.1,1380,2,358,358,proteome
